INCIDENT_NUMBER,OFFENSE_DESCRIPTION,SHOOTING,OCCURRED_ON_DATE,DAY_OF_WEEK,HOUR,STREET
202021107,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-15 21:00:00,Sunday,21,GIBSON ST
202021106,VERBAL DISPUTE,0,2020-03-17 13:57:00,Tuesday,13,RUGGLES ST
202021106,VERBAL DISPUTE,0,2020-03-17 13:57:00,Tuesday,13,RUGGLES ST
202021106,VERBAL DISPUTE,0,2020-03-17 13:57:00,Tuesday,13,RUGGLES ST
202021106,VERBAL DISPUTE,0,2020-03-17 13:57:00,Tuesday,13,RUGGLES ST
202021106,VERBAL DISPUTE,0,2020-03-17 13:57:00,Tuesday,13,RUGGLES ST
202021105,ASSAULT - SIMPLE,0,2020-03-16 21:30:00,Monday,21,WASHINGTON ST
202021105,ASSAULT - SIMPLE,0,2020-03-16 21:30:00,Monday,21,WASHINGTON ST
202021105,ASSAULT - SIMPLE,0,2020-03-16 21:30:00,Monday,21,WASHINGTON ST
202021105,ASSAULT - SIMPLE,0,2020-03-16 21:30:00,Monday,21,WASHINGTON ST
202021104,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-16 20:00:00,Monday,20,GENEVA AVE
202021104,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-16 20:00:00,Monday,20,GENEVA AVE
202021102,LARCENY ALL OTHERS,0,2020-03-17 13:45:00,Tuesday,13,GENEVA AVE
202021102,LARCENY ALL OTHERS,0,2020-03-17 13:45:00,Tuesday,13,GENEVA AVE
202021102,LARCENY ALL OTHERS,0,2020-03-17 13:45:00,Tuesday,13,GENEVA AVE
202021101,VANDALISM,0,2020-03-17 14:03:00,Tuesday,14,LEXINGTON ST
202021100,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-10 14:00:00,Tuesday,14,WASHINGTON ST
202021100,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-10 14:00:00,Tuesday,14,WASHINGTON ST
202021100,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-10 14:00:00,Tuesday,14,WASHINGTON ST
202021098,BURGLARY - RESIDENTIAL,0,2020-03-17 13:26:00,Tuesday,13,WASHINGTON ST
202021098,BURGLARY - RESIDENTIAL,0,2020-03-17 13:26:00,Tuesday,13,WASHINGTON ST
202021098,BURGLARY - RESIDENTIAL,0,2020-03-17 13:26:00,Tuesday,13,WASHINGTON ST
202021098,BURGLARY - RESIDENTIAL,0,2020-03-17 13:26:00,Tuesday,13,WASHINGTON ST
202021098,BURGLARY - RESIDENTIAL,0,2020-03-17 13:26:00,Tuesday,13,WASHINGTON ST
202021098,BURGLARY - RESIDENTIAL,0,2020-03-17 13:26:00,Tuesday,13,WASHINGTON ST
202021098,BURGLARY - RESIDENTIAL,0,2020-03-17 13:26:00,Tuesday,13,WASHINGTON ST
202021097,VAL - VIOLATION OF AUTO LAW,0,2020-03-17 14:10:00,Tuesday,14,NEW SUDBURY ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021096,ASSAULT - AGGRAVATED,0,2020-03-14 02:00:00,Saturday,2,VINE ST
202021095,SICK ASSIST,0,2020-03-17 13:34:00,Tuesday,13,BRIGHTON AVE
202021095,SICK ASSIST,0,2020-03-17 13:34:00,Tuesday,13,BRIGHTON AVE
202021095,SICK ASSIST,0,2020-03-17 13:34:00,Tuesday,13,BRIGHTON AVE
202021095,SICK ASSIST,0,2020-03-17 13:34:00,Tuesday,13,BRIGHTON AVE
202021094,TRESPASSING,0,2020-03-03 13:00:00,Tuesday,13,SEAVER ST
202021094,TRESPASSING,0,2020-03-03 13:00:00,Tuesday,13,SEAVER ST
202021093,VANDALISM,0,2020-03-17 13:49:00,Tuesday,13,W DEDHAM ST
202021092,LICENSE PREMISE VIOLATION,0,2020-03-17 13:46:00,Tuesday,13,MASSACHUSETTS AVE
202021092,LICENSE PREMISE VIOLATION,0,2020-03-17 13:46:00,Tuesday,13,MASSACHUSETTS AVE
202021092,LICENSE PREMISE VIOLATION,0,2020-03-17 13:46:00,Tuesday,13,MASSACHUSETTS AVE
202021091,VANDALISM,0,2020-03-17 13:10:00,Tuesday,13,W DEDHAM ST
202021091,VANDALISM,0,2020-03-17 13:10:00,Tuesday,13,W DEDHAM ST
202021091,VANDALISM,0,2020-03-17 13:10:00,Tuesday,13,W DEDHAM ST
202021090,LICENSE PREMISE VIOLATION,0,2020-03-17 13:37:00,Tuesday,13,MASSACHUSETTS AVE
202021089,THREATS TO DO BODILY HARM,0,2020-03-17 13:09:00,Tuesday,13,INGLESIDE ST
202021089,THREATS TO DO BODILY HARM,0,2020-03-17 13:09:00,Tuesday,13,INGLESIDE ST
202021089,THREATS TO DO BODILY HARM,0,2020-03-17 13:09:00,Tuesday,13,INGLESIDE ST
202021087,SUDDEN DEATH,0,2020-03-17 09:45:00,Tuesday,9,RIVER ST
202021087,SUDDEN DEATH,0,2020-03-17 09:45:00,Tuesday,9,RIVER ST
202021087,SUDDEN DEATH,0,2020-03-17 09:45:00,Tuesday,9,RIVER ST
202021086,PROPERTY - LOST/ MISSING,0,2020-03-13 12:00:00,Friday,12,WASHINGTON ST
202021086,PROPERTY - LOST/ MISSING,0,2020-03-13 12:00:00,Friday,12,WASHINGTON ST
202021085,LICENSE PREMISE VIOLATION,0,2020-03-17 13:23:00,Tuesday,13,TREMONT ST
202021085,LICENSE PREMISE VIOLATION,0,2020-03-17 13:23:00,Tuesday,13,TREMONT ST
202021084,MISSING PERSON,0,2020-03-17 07:00:00,Tuesday,7,W BROADWAY
202021083,PROPERTY - FOUND,0,2020-03-17 12:32:00,Tuesday,12,BOYLSTON ST
202021082,THREATS TO DO BODILY HARM,0,2020-03-17 13:00:00,Tuesday,13,ANNUNCIATION RD
202021082,THREATS TO DO BODILY HARM,0,2020-03-17 13:00:00,Tuesday,13,ANNUNCIATION RD
202021082,THREATS TO DO BODILY HARM,0,2020-03-17 13:00:00,Tuesday,13,ANNUNCIATION RD
202021081,INVESTIGATE PROPERTY,0,2020-03-17 12:13:00,Tuesday,12,COMMONWEALTH AVE
202021080,LICENSE PREMISE VIOLATION,0,2020-03-17 13:04:00,Tuesday,13,TREMONT ST
202021080,LICENSE PREMISE VIOLATION,0,2020-03-17 13:04:00,Tuesday,13,TREMONT ST
202021080,LICENSE PREMISE VIOLATION,0,2020-03-17 13:04:00,Tuesday,13,TREMONT ST
202021079,MISSING PERSON - LOCATED,0,2020-03-14 15:00:00,Saturday,15,BLUE HILL AVE
202021079,MISSING PERSON - LOCATED,0,2020-03-14 15:00:00,Saturday,15,BLUE HILL AVE
202021079,MISSING PERSON - LOCATED,0,2020-03-14 15:00:00,Saturday,15,BLUE HILL AVE
202021079,MISSING PERSON - LOCATED,0,2020-03-14 15:00:00,Saturday,15,BLUE HILL AVE
202021079,MISSING PERSON - LOCATED,0,2020-03-14 15:00:00,Saturday,15,BLUE HILL AVE
202021079,MISSING PERSON - LOCATED,0,2020-03-14 15:00:00,Saturday,15,BLUE HILL AVE
202021078,INVESTIGATE PROPERTY,0,2020-03-17 11:17:00,Tuesday,11,BOYLSTON ST
202021078,INVESTIGATE PROPERTY,0,2020-03-17 11:17:00,Tuesday,11,BOYLSTON ST
202021078,INVESTIGATE PROPERTY,0,2020-03-17 11:17:00,Tuesday,11,BOYLSTON ST
202021077,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-17 12:45:00,Tuesday,12,TREMONT ST
202021077,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-17 12:45:00,Tuesday,12,TREMONT ST
202021077,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-17 12:45:00,Tuesday,12,TREMONT ST
202021077,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-17 12:45:00,Tuesday,12,TREMONT ST
202021077,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-17 12:45:00,Tuesday,12,TREMONT ST
202021077,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-17 12:45:00,Tuesday,12,TREMONT ST
202021077,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-17 12:45:00,Tuesday,12,TREMONT ST
202021076,LICENSE PREMISE VIOLATION,0,2020-03-17 12:48:00,Tuesday,12,BLUE HILL AVE
202021076,LICENSE PREMISE VIOLATION,0,2020-03-17 12:48:00,Tuesday,12,BLUE HILL AVE
202021075,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-16 20:30:00,Monday,20,OLD COLONY AVE
202021075,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-16 20:30:00,Monday,20,OLD COLONY AVE
202021074,ASSAULT - SIMPLE,0,2020-03-17 12:17:00,Tuesday,12,FOWLER
202021074,ASSAULT - SIMPLE,0,2020-03-17 12:17:00,Tuesday,12,FOWLER
202021074,ASSAULT - SIMPLE,0,2020-03-17 12:17:00,Tuesday,12,FOWLER
202021074,ASSAULT - SIMPLE,0,2020-03-17 12:17:00,Tuesday,12,FOWLER
202021073,ASSAULT - SIMPLE,0,2020-03-16 20:15:00,Monday,20,DARLING ST
202021073,ASSAULT - SIMPLE,0,2020-03-16 20:15:00,Monday,20,DARLING ST
202021073,ASSAULT - SIMPLE,0,2020-03-16 20:15:00,Monday,20,DARLING ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021072,VAL - OPERATING W/O AUTHORIZATION LAWFUL,0,2020-03-07 13:00:00,Saturday,13,GIBSON ST
202021071,INVESTIGATE PERSON,0,2020-03-17 12:30:00,Tuesday,12,HYDE PARK AVE
202021071,INVESTIGATE PERSON,0,2020-03-17 12:30:00,Tuesday,12,HYDE PARK AVE
202021071,INVESTIGATE PERSON,0,2020-03-17 12:30:00,Tuesday,12,HYDE PARK AVE
202021070,VANDALISM,0,2020-03-16 19:00:00,Monday,19,HARRISON AVE
202021070,VANDALISM,0,2020-03-16 19:00:00,Monday,19,HARRISON AVE
202021070,VANDALISM,0,2020-03-16 19:00:00,Monday,19,HARRISON AVE
202021070,VANDALISM,0,2020-03-16 19:00:00,Monday,19,HARRISON AVE
202021070,VANDALISM,0,2020-03-16 19:00:00,Monday,19,HARRISON AVE
202021070,VANDALISM,0,2020-03-16 19:00:00,Monday,19,HARRISON AVE
202021069,LICENSE PREMISE VIOLATION,0,2020-03-17 12:26:00,Tuesday,12,MARTIN LUTHER KING JR BLVD
202021068,VERBAL DISPUTE,0,2020-03-17 11:38:00,Tuesday,11,CHENEY ST
202021068,VERBAL DISPUTE,0,2020-03-17 11:38:00,Tuesday,11,CHENEY ST
202021068,VERBAL DISPUTE,0,2020-03-17 11:38:00,Tuesday,11,CHENEY ST
202021067,SICK ASSIST,0,2020-03-17 11:43:00,Tuesday,11,WASHINGTON ST
202021067,SICK ASSIST,0,2020-03-17 11:43:00,Tuesday,11,WASHINGTON ST
202021067,SICK ASSIST,0,2020-03-17 11:43:00,Tuesday,11,WASHINGTON ST
202021067,SICK ASSIST,0,2020-03-17 11:43:00,Tuesday,11,WASHINGTON ST
202021067,SICK ASSIST,0,2020-03-17 11:43:00,Tuesday,11,WASHINGTON ST
202021067,SICK ASSIST,0,2020-03-17 11:43:00,Tuesday,11,WASHINGTON ST
202021065,ASSAULT - SIMPLE,0,2020-03-17 11:42:00,Tuesday,11,METROPOLITAN AVE
202021065,ASSAULT - SIMPLE,0,2020-03-17 11:42:00,Tuesday,11,METROPOLITAN AVE
202021064,LICENSE PREMISE VIOLATION,0,2020-03-17 12:08:00,Tuesday,12,WARREN ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021062,FRAUD - WIRE,0,2020-03-14 01:51:00,Saturday,1,CENTRE ST
202021061,VERBAL DISPUTE,0,2020-03-17 11:25:00,Tuesday,11,SANTUIT ST
202021061,VERBAL DISPUTE,0,2020-03-17 11:25:00,Tuesday,11,SANTUIT ST
202021061,VERBAL DISPUTE,0,2020-03-17 11:25:00,Tuesday,11,SANTUIT ST
202021059,SICK/INJURED/MEDICAL - PERSON,0,2020-03-17 10:34:00,Tuesday,10,SIERRA RD
202021059,SICK/INJURED/MEDICAL - PERSON,0,2020-03-17 10:34:00,Tuesday,10,SIERRA RD
202021059,SICK/INJURED/MEDICAL - PERSON,0,2020-03-17 10:34:00,Tuesday,10,SIERRA RD
202021058,INVESTIGATE PERSON,0,2020-03-17 11:25:00,Tuesday,11,WASHINGTON ST
202021058,INVESTIGATE PERSON,0,2020-03-17 11:25:00,Tuesday,11,WASHINGTON ST
202021058,INVESTIGATE PERSON,0,2020-03-17 11:25:00,Tuesday,11,WASHINGTON ST
202021057,INVESTIGATE PERSON,0,2020-03-17 11:15:00,Tuesday,11,SEMINOLE ST
202021057,INVESTIGATE PERSON,0,2020-03-17 11:15:00,Tuesday,11,SEMINOLE ST
202021057,INVESTIGATE PERSON,0,2020-03-17 11:15:00,Tuesday,11,SEMINOLE ST
202021056,SEXUAL ASSAULT KIT COLLECTED,0,2020-03-14 00:00:00,Saturday,0,ALBANY ST
202021056,SEXUAL ASSAULT KIT COLLECTED,0,2020-03-14 00:00:00,Saturday,0,ALBANY ST
202021056,SEXUAL ASSAULT KIT COLLECTED,0,2020-03-14 00:00:00,Saturday,0,ALBANY ST
202021056,SEXUAL ASSAULT KIT COLLECTED,0,2020-03-14 00:00:00,Saturday,0,ALBANY ST
202021056,SEXUAL ASSAULT KIT COLLECTED,0,2020-03-14 00:00:00,Saturday,0,ALBANY ST
202021055,ASSAULT - SIMPLE,0,2020-03-17 10:37:00,Tuesday,10,BORDER ST
202021055,ASSAULT - SIMPLE,0,2020-03-17 10:37:00,Tuesday,10,BORDER ST
202021055,ASSAULT - SIMPLE,0,2020-03-17 10:37:00,Tuesday,10,BORDER ST
202021054,INVESTIGATE PERSON,0,2020-03-17 11:05:00,Tuesday,11,TRINITY PL
202021053,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),0,2020-03-17 09:51:00,Tuesday,9,HYDE PARK AVE
202021053,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),0,2020-03-17 09:51:00,Tuesday,9,HYDE PARK AVE
202021053,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),0,2020-03-17 09:51:00,Tuesday,9,HYDE PARK AVE
202021051,LARCENY ALL OTHERS,0,2020-03-01 21:40:00,Sunday,21,WASHINGTON ST
202021051,LARCENY ALL OTHERS,0,2020-03-01 21:40:00,Sunday,21,WASHINGTON ST
202021050,TOWED MOTOR VEHICLE,0,2020-03-17 09:40:00,Tuesday,9,WASHINGTON ST
202021050,TOWED MOTOR VEHICLE,0,2020-03-17 09:40:00,Tuesday,9,WASHINGTON ST
202021050,TOWED MOTOR VEHICLE,0,2020-03-17 09:40:00,Tuesday,9,WASHINGTON ST
202021049,TOWED MOTOR VEHICLE,0,2020-03-17 09:45:00,Tuesday,9,
202021049,TOWED MOTOR VEHICLE,0,2020-03-17 09:45:00,Tuesday,9,
202021049,TOWED MOTOR VEHICLE,0,2020-03-17 09:45:00,Tuesday,9,
202021048,ASSAULT - SIMPLE,0,2020-03-17 09:55:00,Tuesday,9,CHESTNUT AVE
202021048,ASSAULT - SIMPLE,0,2020-03-17 09:55:00,Tuesday,9,CHESTNUT AVE
202021047,LARCENY SHOPLIFTING,0,2020-03-17 09:52:00,Tuesday,9,RIVER ST
202021046,ASSAULT - SIMPLE,0,2020-03-17 10:33:00,Tuesday,10,WATER ST
202021046,ASSAULT - SIMPLE,0,2020-03-17 10:33:00,Tuesday,10,WATER ST
202021046,ASSAULT - SIMPLE,0,2020-03-17 10:33:00,Tuesday,10,WATER ST
202021046,ASSAULT - SIMPLE,0,2020-03-17 10:33:00,Tuesday,10,WATER ST
202021045,SEX OFFENSE - RAPE - FORCIBLE,0,2020-03-17 10:15:00,Tuesday,10,WASHINGTON ST
202021045,SEX OFFENSE - RAPE - FORCIBLE,0,2020-03-17 10:15:00,Tuesday,10,WASHINGTON ST
202021042,LARCENY THEFT OF MV PARTS & ACCESSORIES,0,2020-03-14 11:30:00,Saturday,11,VFW PKWY
202021042,LARCENY THEFT OF MV PARTS & ACCESSORIES,0,2020-03-14 11:30:00,Saturday,11,VFW PKWY
202021042,LARCENY THEFT OF MV PARTS & ACCESSORIES,0,2020-03-14 11:30:00,Saturday,11,VFW PKWY
202021042,LARCENY THEFT OF MV PARTS & ACCESSORIES,0,2020-03-14 11:30:00,Saturday,11,VFW PKWY
202021042,LARCENY THEFT OF MV PARTS & ACCESSORIES,0,2020-03-14 11:30:00,Saturday,11,VFW PKWY
202021041,LARCENY THEFT FROM BUILDING,0,2020-03-17 08:50:00,Tuesday,8,COMMONWEALTH AVE
202021039,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-15 10:08:00,Sunday,10,SHATTUCK ST
202021039,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-15 10:08:00,Sunday,10,SHATTUCK ST
202021038,INVESTIGATE PROPERTY,0,2020-03-17 09:55:00,Tuesday,9,BRIGHTON AVE
202021038,INVESTIGATE PROPERTY,0,2020-03-17 09:55:00,Tuesday,9,BRIGHTON AVE
202021037,INVESTIGATE PERSON,0,2020-03-17 09:31:00,Tuesday,9,THEODORE ST
202021037,INVESTIGATE PERSON,0,2020-03-17 09:31:00,Tuesday,9,THEODORE ST
202021037,INVESTIGATE PERSON,0,2020-03-17 09:31:00,Tuesday,9,THEODORE ST
202021037,INVESTIGATE PERSON,0,2020-03-17 09:31:00,Tuesday,9,THEODORE ST
202021037,INVESTIGATE PERSON,0,2020-03-17 09:31:00,Tuesday,9,THEODORE ST
202021037,INVESTIGATE PERSON,0,2020-03-17 09:31:00,Tuesday,9,THEODORE ST
202021036,SICK ASSIST,0,2020-03-17 09:25:00,Tuesday,9,SHAWMUT AVE
202021036,SICK ASSIST,0,2020-03-17 09:25:00,Tuesday,9,SHAWMUT AVE
202021035,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-17 08:56:00,Tuesday,8,
202021035,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-17 08:56:00,Tuesday,8,
202021034,LARCENY SHOPLIFTING,0,2020-03-17 09:00:00,Tuesday,9,BLUE HILL AVE
202021033,ASSAULT - SIMPLE,0,2020-03-17 09:17:00,Tuesday,9,DUBOIS ST
202021033,ASSAULT - SIMPLE,0,2020-03-17 09:17:00,Tuesday,9,DUBOIS ST
202021033,ASSAULT - SIMPLE,0,2020-03-17 09:17:00,Tuesday,9,DUBOIS ST
202021032,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-13 22:30:00,Friday,22,GIBSON ST
202021032,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-13 22:30:00,Friday,22,GIBSON ST
202021030,VERBAL DISPUTE,0,2020-03-17 09:30:00,Tuesday,9,NEPONSET VALLEY PKWY
202021030,VERBAL DISPUTE,0,2020-03-17 09:30:00,Tuesday,9,NEPONSET VALLEY PKWY
202021028,PROPERTY - FOUND,0,2020-03-17 08:45:00,Tuesday,8,PARIS ST
202021028,PROPERTY - FOUND,0,2020-03-17 08:45:00,Tuesday,8,PARIS ST
202021028,PROPERTY - FOUND,0,2020-03-17 08:45:00,Tuesday,8,PARIS ST
202021025,INVESTIGATE PERSON,0,2020-03-17 07:28:00,Tuesday,7,MILDRED AVE
202021025,INVESTIGATE PERSON,0,2020-03-17 07:28:00,Tuesday,7,MILDRED AVE
202021025,INVESTIGATE PERSON,0,2020-03-17 07:28:00,Tuesday,7,MILDRED AVE
202021023,ASSAULT - SIMPLE,0,2020-03-17 08:05:00,Tuesday,8,WINTER ST
202021023,ASSAULT - SIMPLE,0,2020-03-17 08:05:00,Tuesday,8,WINTER ST
202021021,ASSAULT - SIMPLE,0,2020-03-17 07:35:00,Tuesday,7,HUNTINGTON AVE
202021021,ASSAULT - SIMPLE,0,2020-03-17 07:35:00,Tuesday,7,HUNTINGTON AVE
202021021,ASSAULT - SIMPLE,0,2020-03-17 07:35:00,Tuesday,7,HUNTINGTON AVE
202021021,ASSAULT - SIMPLE,0,2020-03-17 07:35:00,Tuesday,7,HUNTINGTON AVE
202021020,ASSAULT - SIMPLE,0,2020-03-17 05:00:00,Tuesday,5,
202021020,ASSAULT - SIMPLE,0,2020-03-17 05:00:00,Tuesday,5,
202021020,ASSAULT - SIMPLE,0,2020-03-17 05:00:00,Tuesday,5,
202021020,ASSAULT - SIMPLE,0,2020-03-17 05:00:00,Tuesday,5,
202021020,ASSAULT - SIMPLE,0,2020-03-17 05:00:00,Tuesday,5,
202021019,PROPERTY - LOST/ MISSING,0,2020-03-17 03:30:00,Tuesday,3,BOYLSTON ST
202021019,PROPERTY - LOST/ MISSING,0,2020-03-17 03:30:00,Tuesday,3,BOYLSTON ST
202021018,BURGLARY - RESIDENTIAL,0,2020-03-16 23:00:00,Monday,23,ASHFORD ST
202021017,TOWED MOTOR VEHICLE,0,2020-03-17 03:00:00,Tuesday,3,BRYON RD
202021017,TOWED MOTOR VEHICLE,0,2020-03-17 03:00:00,Tuesday,3,BRYON RD
202021017,TOWED MOTOR VEHICLE,0,2020-03-17 03:00:00,Tuesday,3,BRYON RD
202021017,TOWED MOTOR VEHICLE,0,2020-03-17 03:00:00,Tuesday,3,BRYON RD
202021016,SICK ASSIST - DRUG RELATED ILLNESS,0,2020-03-17 05:30:00,Tuesday,5,SOUTHAMPTON ST
202021016,SICK ASSIST - DRUG RELATED ILLNESS,0,2020-03-17 05:30:00,Tuesday,5,SOUTHAMPTON ST
202021015,VERBAL DISPUTE,0,2020-03-17 04:58:00,Tuesday,4,SUMMER ST
202021015,VERBAL DISPUTE,0,2020-03-17 04:58:00,Tuesday,4,SUMMER ST
202021015,VERBAL DISPUTE,0,2020-03-17 04:58:00,Tuesday,4,SUMMER ST
202021015,VERBAL DISPUTE,0,2020-03-17 04:58:00,Tuesday,4,SUMMER ST
202021015,VERBAL DISPUTE,0,2020-03-17 04:58:00,Tuesday,4,SUMMER ST
202021014,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-17 04:16:00,Tuesday,4,MONSIGNOR ALBERT A. JACOBBE RD
202021014,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-17 04:16:00,Tuesday,4,MONSIGNOR ALBERT A. JACOBBE RD
202021013,INVESTIGATE PERSON,0,2020-03-17 02:07:00,Tuesday,2,
202021012,INVESTIGATE PROPERTY,0,2020-03-17 03:01:00,Tuesday,3,
202021012,INVESTIGATE PROPERTY,0,2020-03-17 03:01:00,Tuesday,3,
202021011,INVESTIGATE PERSON,0,2020-03-17 02:11:00,Tuesday,2,HARRISON AVE
202021010,INVESTIGATE PERSON,0,2020-03-16 00:00:00,Monday,0,COLUMBIA RD
202021010,INVESTIGATE PERSON,0,2020-03-16 00:00:00,Monday,0,COLUMBIA RD
202021010,INVESTIGATE PERSON,0,2020-03-16 00:00:00,Monday,0,COLUMBIA RD
202021010,INVESTIGATE PERSON,0,2020-03-16 00:00:00,Monday,0,COLUMBIA RD
202021010,INVESTIGATE PERSON,0,2020-03-16 00:00:00,Monday,0,COLUMBIA RD
202021009,VAL - VIOLATION OF AUTO LAW,0,2020-03-17 01:18:00,Tuesday,1,WASHINGTON ST
202021007,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-16 16:00:00,Monday,16,ALBANY ST
202021007,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-16 16:00:00,Monday,16,ALBANY ST
202021007,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-16 16:00:00,Monday,16,ALBANY ST
202021007,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-16 16:00:00,Monday,16,ALBANY ST
202021007,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-16 16:00:00,Monday,16,ALBANY ST
202021004,LANDLORD - TENANT,0,2020-03-16 23:43:00,Monday,23,SHAFTER ST
202021003,INVESTIGATE PERSON,0,2020-03-17 00:43:00,Tuesday,0,MATTAPAN ST
202021003,INVESTIGATE PERSON,0,2020-03-17 00:43:00,Tuesday,0,MATTAPAN ST
202021003,INVESTIGATE PERSON,0,2020-03-17 00:43:00,Tuesday,0,MATTAPAN ST
202021003,INVESTIGATE PERSON,0,2020-03-17 00:43:00,Tuesday,0,MATTAPAN ST
202021003,INVESTIGATE PERSON,0,2020-03-17 00:43:00,Tuesday,0,MATTAPAN ST
202021003,INVESTIGATE PERSON,0,2020-03-17 00:43:00,Tuesday,0,MATTAPAN ST
202021003,INVESTIGATE PERSON,0,2020-03-17 00:43:00,Tuesday,0,MATTAPAN ST
202021001,SICK/INJURED/MEDICAL - PERSON,0,2020-03-17 00:13:00,Tuesday,0,WASHINGTON ST
202021001,SICK/INJURED/MEDICAL - PERSON,0,2020-03-17 00:13:00,Tuesday,0,WASHINGTON ST
202020999,INVESTIGATE PROPERTY,1,2020-03-16 23:43:00,Monday,23,BLUE HILL AVE
202020997,INVESTIGATE PERSON,0,2020-03-16 20:58:00,Monday,20,DISTRICT AVE
202020997,INVESTIGATE PERSON,0,2020-03-16 20:58:00,Monday,20,DISTRICT AVE
202020995,INVESTIGATE PERSON,0,2020-03-16 23:22:00,Monday,23,WESTGATE RD
202020995,INVESTIGATE PERSON,0,2020-03-16 23:22:00,Monday,23,WESTGATE RD
202020995,INVESTIGATE PERSON,0,2020-03-16 23:22:00,Monday,23,WESTGATE RD
202020994,VERBAL DISPUTE,0,2020-03-16 23:19:00,Monday,23,ORTON-MAROTTA WAY
